run_id,workflow,event,status,conclusion,created_at,updated_at,duration_seconds,head_sha
26939450690,ci-7-sql,schedule,completed,success,2026-06-04T08:11:11Z,2026-06-04T08:27:27Z,976,177741a7e3e1ac9c715eed7f3a35cd7173fee252
26936840553,ci-8-transformers,schedule,completed,success,2026-06-04T07:14:18Z,2026-06-04T07:30:03Z,945,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27000433975,ci-8-transformers,schedule,completed,success,2026-06-05T06:57:08Z,2026-06-05T07:03:25Z,377,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27056460435,ci-10-gallery-transformers,schedule,completed,success,2026-06-06T07:39:53Z,2026-06-06T07:41:50Z,117,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27056050546,ci-6-litert,schedule,completed,success,2026-06-06T07:20:04Z,2026-06-06T07:21:06Z,62,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27055522984,ci-9-transformers,schedule,completed,success,2026-06-06T06:54:43Z,2026-06-06T07:02:45Z,482,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27055445395,ci-2-scikit-learn,schedule,completed,success,2026-06-06T06:50:43Z,2026-06-06T06:55:01Z,258,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27055368253,ci-3-tensorflow,schedule,completed,success,2026-06-06T06:46:40Z,2026-06-06T06:52:01Z,321,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27055346718,ci-7-sql,schedule,completed,success,2026-06-06T06:45:32Z,2026-06-06T06:46:49Z,77,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27054850219,ci-8-transformers,schedule,completed,success,2026-06-06T06:20:49Z,2026-06-06T06:25:06Z,257,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27004735635,ci-10-gallery-transformers,schedule,completed,success,2026-06-05T08:38:01Z,2026-06-05T08:43:21Z,320,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27003585845,ci-6-litert,schedule,completed,success,2026-06-05T08:11:56Z,2026-06-05T08:40:47Z,1731,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27003472857,ci-9-transformers,schedule,completed,success,2026-06-05T08:09:19Z,2026-06-05T08:42:03Z,1964,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27003259544,ci-2-scikit-learn,schedule,completed,success,2026-06-05T08:04:31Z,2026-06-05T08:43:10Z,2319,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27003026819,ci-3-tensorflow,schedule,completed,success,2026-06-05T07:59:18Z,2026-06-05T08:45:41Z,2783,177741a7e3e1ac9c715eed7f3a35cd7173fee252
27002975288,ci-7-sql,schedule,completed,success,2026-06-05T07:58:07Z,2026-06-05T08:40:11Z,2524,177741a7e3e1ac9c715eed7f3a35cd7173fee252
